NCircunscripcion;NDepto;CodDepto;CodMpio;NMpio;ZZ;PP;Npuesto;mesa;X;partido;candidato;votos;Votos Elias Vidal;Votos Tous de la Ossa
CAMARA;CORDOBA;23;23807;TIERRALTA;99;11;CRUCITO;1;23807_Z99P11M1_CRUCITO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;11;CRUCITO;3;23807_Z99P11M3_CRUCITO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;12;BATATA;1;23807_Z99P12M1_BATATA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;12;BATATA;2;23807_Z99P12M2_BATATA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;21;21;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;12;BATATA;3;23807_Z99P12M3_BATATA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;12;BATATA;4;23807_Z99P12M4_BATATA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;12;BATATA;5;23807_Z99P12M5_BATATA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;13;PALMIRA;1;23807_Z99P13M1_PALMIRA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;13;PALMIRA;3;23807_Z99P13M3_PALMIRA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;29;29;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;13;PALMIRA;4;23807_Z99P13M4_PALMIRA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;13;PALMIRA;5;23807_Z99P13M5_PALMIRA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;14;NUEVA GRANADA;1;23807_Z99P14M1_NUEVA GRANADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;15;MANTAGORDAL;1;23807_Z99P15M1_MANTAGORDAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;41;41;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;15;MANTAGORDAL;2;23807_Z99P15M2_MANTAGORDAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;16;LA OSSA;1;23807_Z99P16M1_LA OSSA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;17;CAMPO BELLO;1;23807_Z99P17M1_CAMPO BELLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;17;CAMPO BELLO;2;23807_Z99P17M2_CAMPO BELLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;17;CAMPO BELLO;3;23807_Z99P17M3_CAMPO BELLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;17;CAMPO BELLO;4;23807_Z99P17M4_CAMPO BELLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;17;CAMPO BELLO;5;23807_Z99P17M5_CAMPO BELLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;17;CAMPO BELLO;6;23807_Z99P17M6_CAMPO BELLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;18;LOS MORALES;1;23807_Z99P18M1_LOS MORALES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;18;LOS MORALES;2;23807_Z99P18M2_LOS MORALES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;18;LOS MORALES;3;23807_Z99P18M3_LOS MORALES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;31;31;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;18;LOS MORALES;4;23807_Z99P18M4_LOS MORALES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;18;LOS MORALES;5;23807_Z99P18M5_LOS MORALES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;18;LOS MORALES;6;23807_Z99P18M6_LOS MORALES;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;21;SEVERINERA;1;23807_Z99P21M1_SEVERINERA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;23;SANTA FE;1;23807_Z99P23M1_SANTA FE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;23;SANTA FE;2;23807_Z99P23M2_SANTA FE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;23;SANTA FE;3;23807_Z99P23M3_SANTA FE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;23;SANTA FE;4;23807_Z99P23M4_SANTA FE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;24;SANTA MARTA;2;23807_Z99P24M2_SANTA MARTA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;25;LAS DELICIAS;1;23807_Z99P25M1_LAS DELICIAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;25;LAS DELICIAS;2;23807_Z99P25M2_LAS DELICIAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;25;LAS DELICIAS;3;23807_Z99P25M3_LAS DELICIAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;25;LAS DELICIAS;4;23807_Z99P25M4_LAS DELICIAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;25;LAS DELICIAS;5;23807_Z99P25M5_LAS DELICIAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;26;VILLA PROVIDENCIA;1;23807_Z99P26M1_VILLA PROVIDENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;26;VILLA PROVIDENCIA;2;23807_Z99P26M2_VILLA PROVIDENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;27;VOLADOR;1;23807_Z99P27M1_VOLADOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;33;33;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;27;VOLADOR;2;23807_Z99P27M2_VOLADOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;20;20;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;2;BONITO VIENTO;1;23807_Z99P2M1_BONITO VIENTO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;72;72;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;2;BONITO VIENTO;2;23807_Z99P2M2_BONITO VIENTO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;34;34;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;40;FRASQUILLO NUEVO;1;23807_Z99P40M1_FRASQUILLO NUEVO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;40;FRASQUILLO NUEVO;2;23807_Z99P40M2_FRASQUILLO NUEVO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;40;FRASQUILLO NUEVO;4;23807_Z99P40M4_FRASQUILLO NUEVO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;5;CALLEJAS;1;23807_Z99P5M1_CALLEJAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;5;CALLEJAS;2;23807_Z99P5M2_CALLEJAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;5;CALLEJAS;3;23807_Z99P5M3_CALLEJAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;5;CALLEJAS;4;23807_Z99P5M4_CALLEJAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;5;CALLEJAS;5;23807_Z99P5M5_CALLEJAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;70;SAN FELIPE DE CADILLO;2;23807_Z99P70M2_SAN FELIPE DE CADILLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;9;CARAMELO;1;23807_Z99P9M1_CARAMELO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;47;47;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;9;CARAMELO;2;23807_Z99P9M2_CARAMELO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;37;37;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;9;CARAMELO;3;23807_Z99P9M3_CARAMELO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;37;37;0
CAMARA;CORDOBA;23;23807;TIERRALTA;99;9;CARAMELO;4;23807_Z99P9M4_CARAMELO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;20;20;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;1;23815_Z0P0M1_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;10;23815_Z0P0M10_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;28;28;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;11;23815_Z0P0M11_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;12;23815_Z0P0M12_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;13;23815_Z0P0M13_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;14;23815_Z0P0M14_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;15;23815_Z0P0M15_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;16;23815_Z0P0M16_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;14;14;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;17;23815_Z0P0M17_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;18;23815_Z0P0M18_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;19;23815_Z0P0M19_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;2;23815_Z0P0M2_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;20;23815_Z0P0M20_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;22;22;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;21;23815_Z0P0M21_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;22;23815_Z0P0M22_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;24;24;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;23;23815_Z0P0M23_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;28;28;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;24;23815_Z0P0M24_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;21;21;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;25;23815_Z0P0M25_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;22;22;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;26;23815_Z0P0M26_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;27;23815_Z0P0M27_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;28;23815_Z0P0M28_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;29;23815_Z0P0M29_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;3;23815_Z0P0M3_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;30;23815_Z0P0M30_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;31;23815_Z0P0M31_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;21;21;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;32;23815_Z0P0M32_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;14;14;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;33;23815_Z0P0M33_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;28;28;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;34;23815_Z0P0M34_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;23;23;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;35;23815_Z0P0M35_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;36;23815_Z0P0M36_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;37;23815_Z0P0M37_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;14;14;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;38;23815_Z0P0M38_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;39;23815_Z0P0M39_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;4;23815_Z0P0M4_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;40;23815_Z0P0M40_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;41;23815_Z0P0M41_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;5;23815_Z0P0M5_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;6;23815_Z0P0M6_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;7;23815_Z0P0M7_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;8;23815_Z0P0M8_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23815;TUCHIN;0;0;PUESTO CABECERA MUNICIPAL;9;23815_Z0P0M9_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23815;TUCHIN;99;10;FLECHAS;1;23815_Z99P10M1_FLECHAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23815;TUCHIN;99;10;FLECHAS;2;23815_Z99P10M2_FLECHAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23815;TUCHIN;99;10;FLECHAS;3;23815_Z99P10M3_FLECHAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23815;TUCHIN;99;10;FLECHAS;4;23815_Z99P10M4_FLECHAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23815;TUCHIN;99;15;GUAIMARAL;1;23815_Z99P15M1_GUAIMARAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23815;TUCHIN;99;20;MOLINA;1;23815_Z99P20M1_MOLINA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;19;19;0
